4,-0.461701,-2.385658,1.200000,0.615197,-1.163490,-1.119379,1.774313,-0.649386,-0.666116,1.510694,-0.326905,-0.252372,1.435493,0.221701,-0.315558,1.467901,0.591123,-0.741415,1.549414,1.252004,-1.158707,1.794831,1.828088,2.652835,-6.685171,4.900656,-1.281870,9.610665,-18.593363,6.314734,2.641873,-1.189086,6.561500,-13.443121,10.372800,-3.477384,1.854972
4,-0.471746,-2.394262,1.200000,0.623133,-1.163490,-1.119379,1.774313,-0.649386,-0.666116,1.510694,-0.326905,-0.252372,1.435493,0.221701,-0.315558,1.467901,0.591123,-0.741415,1.549414,1.252004,-1.158707,1.794831,1.828088,2.652835,-6.685171,4.900656,-1.281870,9.610665,-18.593363,6.314734,2.641873,-1.189086,6.561500,-13.443121,10.372800,-3.477384,1.854972
4,-0.468171,-2.389359,1.200000,0.606214,-1.163490,-1.119379,1.774313,-0.649386,-0.666116,1.510694,-0.326905,-0.252372,1.435493,0.221701,-0.315558,1.467901,0.591123,-0.741415,1.549414,1.252004,-1.158707,1.794831,1.828088,2.652835,-6.685171,4.900656,-1.281870,9.610665,-18.593363,6.314734,2.641873,-1.189086,6.561500,-13.443121,10.372800,-3.477384,1.854972
4,-0.455179,-2.375651,1.200000,0.643808,-1.163490,-1.119379,1.774313,-0.649386,-0.666116,1.510694,-0.326905,-0.252372,1.435493,0.221701,-0.315558,1.467901,0.591123,-0.741415,1.549414,1.252004,-1.158707,1.794831,1.828088,2.652835,-6.685171,4.900656,-1.281870,9.610665,-18.593363,6.314734,2.641873,-1.189086,6.561500,-13.443121,10.372800,-3.477384,1.854972
4,-0.473801,-2.398015,1.200000,0.601429,-1.163490,-1.119379,1.774313,-0.649386,-0.666116,1.510694,-0.326905,-0.252372,1.435493,0.221701,-0.315558,1.467901,0.591123,-0.741415,1.549414,1.252004,-1.158707,1.794831,1.828088,2.652835,-6.685171,4.900656,-1.281870,9.610665,-18.593363,6.314734,2.641873,-1.189086,6.561500,-13.443121,10.372800,-3.477384,1.854972
5,-1.869282,0.466723,1.200000,0.369340,-1.103594,-0.564204,1.811017,-0.557913,-0.473012,1.722115,-0.244452,-0.256264,1.593722,0.234097,-0.255938,1.505348,0.527107,-0.520488,1.622867,1.013775,-0.733196,1.777462,-0.677520,6.916979,-9.393268,5.518191,-1.235786,10.214267,-21.391236,11.937277,-0.961660,-0.547293,-3.091736,7.183418,-3.998005,-0.104624,1.816021
5,-1.881799,0.468570,1.200000,0.388661,-1.103594,-0.564204,1.811017,-0.557913,-0.473012,1.722115,-0.244452,-0.256264,1.593722,0.234097,-0.255938,1.505348,0.527107,-0.520488,1.622867,1.013775,-0.733196,1.777462,-0.677520,6.916979,-9.393268,5.518191,-1.235786,10.214267,-21.391236,11.937277,-0.961660,-0.547293,-3.091736,7.183418,-3.998005,-0.104624,1.816021
5,-1.869384,0.443530,1.200000,0.384700,-1.103594,-0.564204,1.811017,-0.557913,-0.473012,1.722115,-0.244452,-0.256264,1.593722,0.234097,-0.255938,1.505348,0.527107,-0.520488,1.622867,1.013775,-0.733196,1.777462,-0.677520,6.916979,-9.393268,5.518191,-1.235786,10.214267,-21.391236,11.937277,-0.961660,-0.547293,-3.091736,7.183418,-3.998005,-0.104624,1.816021
5,-1.875544,0.483107,1.200000,0.387611,-1.103594,-0.564204,1.811017,-0.557913,-0.473012,1.722115,-0.244452,-0.256264,1.593722,0.234097,-0.255938,1.505348,0.527107,-0.520488,1.622867,1.013775,-0.733196,1.777462,-0.677520,6.916979,-9.393268,5.518191,-1.235786,10.214267,-21.391236,11.937277,-0.961660,-0.547293,-3.091736,7.183418,-3.998005,-0.104624,1.816021
5,-1.855989,0.470954,1.200000,0.372371,-1.103594,-0.564204,1.811017,-0.557913,-0.473012,1.722115,-0.244452,-0.256264,1.593722,0.234097,-0.255938,1.505348,0.527107,-0.520488,1.622867,1.013775,-0.733196,1.777462,-0.677520,6.916979,-9.393268,5.518191,-1.235786,10.214267,-21.391236,11.937277,-0.961660,-0.547293,-3.091736,7.183418,-3.998005,-0.104624,1.816021
6,-1.898834,0.375298,1.200000,0.695208,-1.052196,-1.168552,1.648236,-0.587723,-0.684813,1.480080,-0.288611,-0.236640,1.453261,0.282024,-0.356143,1.443080,0.648457,-0.912995,1.531281,1.268909,-1.546119,1.865776,1.307138,2.862791,-6.000619,4.407462,-1.158677,9.701152,-19.933913,7.056752,2.765612,-1.241795,7.927152,-14.483572,9.392742,-2.573920,1.706936
6,-1.905557,0.364961,1.200000,0.671984,-1.052196,-1.168552,1.648236,-0.587723,-0.684813,1.480080,-0.288611,-0.236640,1.453261,0.282024,-0.356143,1.443080,0.648457,-0.912995,1.531281,1.268909,-1.546119,1.865776,1.307138,2.862791,-6.000619,4.407462,-1.158677,9.701152,-19.933913,7.056752,2.765612,-1.241795,7.927152,-14.483572,9.392742,-2.573920,1.706936
6,-1.890718,0.371154,1.200000,0.690330,-1.052196,-1.168552,1.648236,-0.587723,-0.684813,1.480080,-0.288611,-0.236640,1.453261,0.282024,-0.356143,1.443080,0.648457,-0.912995,1.531281,1.268909,-1.546119,1.865776,1.307138,2.862791,-6.000619,4.407462,-1.158677,9.701152,-19.933913,7.056752,2.765612,-1.241795,7.927152,-14.483572,9.392742,-2.573920,1.706936
6,-1.893265,0.379833,1.200000,0.693640,-1.052196,-1.168552,1.648236,-0.587723,-0.684813,1.480080,-0.288611,-0.236640,1.453261,0.282024,-0.356143,1.443080,0.648457,-0.912995,1.531281,1.268909,-1.546119,1.865776,1.307138,2.862791,-6.000619,4.407462,-1.158677,9.701152,-19.933913,7.056752,2.765612,-1.241795,7.927152,-14.483572,9.392742,-2.573920,1.706936
6,-1.868597,0.385677,1.200000,0.704637,-1.052196,-1.168552,1.648236,-0.587723,-0.684813,1.480080,-0.288611,-0.236640,1.453261,0.282024,-0.356143,1.443080,0.648457,-0.912995,1.531281,1.268909,-1.546119,1.865776,1.307138,2.862791,-6.000619,4.407462,-1.158677,9.701152,-19.933913,7.056752,2.765612,-1.241795,7.927152,-14.483572,9.392742,-2.573920,1.706936
7,-1.297072,1.463190,1.200000,0.501804,-0.871087,-0.582041,1.608253,-0.493796,-0.461309,1.455697,-0.250035,-0.213700,1.434181,0.190385,-0.218208,1.426024,0.512857,-0.479058,1.390817,1.106153,-0.628594,1.408192,2.339298,0.602233,-4.239825,3.508320,-0.956156,12.015052,-24.233375,13.038406,-0.874041,-0.567965,4.596074,-10.216794,7.631095,-2.245941,1.659790
7,-1.295507,1.450793,1.200000,0.492492,-0.871087,-0.582041,1.608253,-0.493796,-0.461309,1.455697,-0.250035,-0.213700,1.434181,0.190385,-0.218208,1.426024,0.512857,-0.479058,1.390817,1.106153,-0.628594,1.408192,2.339298,0.602233,-4.239825,3.508320,-0.956156,12.015052,-24.233375,13.038406,-0.874041,-0.567965,4.596074,-10.216794,7.631095,-2.245941,1.659790
7,-1.307760,1.460337,1.200000,0.520249,-0.871087,-0.582041,1.608253,-0.493796,-0.461309,1.455697,-0.250035,-0.213700,1.434181,0.190385,-0.218208,1.426024,0.512857,-0.479058,1.390817,1.106153,-0.628594,1.408192,2.339298,0.602233,-4.239825,3.508320,-0.956156,12.015052,-24.233375,13.038406,-0.874041,-0.567965,4.596074,-10.216794,7.631095,-2.245941,1.659790
